"No.","Time","Source","Destination","Protocol","Length","Info"
"8050","154.099889","23.40.112.59","10.0.2.15","TCP","1514","443  >  49214 [PSH, ACK] Seq=2253179 Ack=123123 Win=32768 Len=1460 [TCP segment of a reassembled PDU]"
"8051","154.099889","23.40.112.59","10.0.2.15","TCP","1514","443  >  49214 [PSH, ACK] Seq=2254639 Ack=123123 Win=32768 Len=1460 [TCP segment of a reassembled PDU]"
"8052","154.099889","23.40.112.59","10.0.2.15","TCP","1514","443  >  49214 [ACK] Seq=2256099 Ack=123123 Win=32768 Len=1460 [TCP segment of a reassembled PDU]"
"8053","154.099889","23.40.112.59","10.0.2.15","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"8054","154.100016","10.0.2.15","23.40.112.59","TCP","54","49214  >  443 [ACK] Seq=123123 Ack=2259019 Win=65535 Len=0"
"8055","154.100789","23.40.112.59","10.0.2.15","TLSv1.2","1114","Application Data"
"8056","154.104953","10.0.2.15","23.40.112.59","TLSv1.2","3014","Application Data"
"8057","154.107330","23.40.112.59","10.0.2.15","TCP","60","443  >  49214 [ACK] Seq=2260079 Ack=124195 Win=31696 Len=0"
"8058","154.107330","23.40.112.59","10.0.2.15","TCP","60","443  >  49214 [ACK] Seq=2260079 Ack=125267 Win=32768 Len=0"
"8059","154.107330","23.40.112.59","10.0.2.15","TCP","60","443  >  49214 [ACK] Seq=2260079 Ack=126083 Win=31952 Len=0"
"8060","154.117576","10.0.2.15","23.40.112.59","TLSv1.2","3022","Application Data"
"8061","154.123310","23.40.112.59","10.0.2.15","TCP","60","443  >  49214 [ACK] Seq=2260079 Ack=127155 Win=32768 Len=0"
"8062","154.123310","23.40.112.59","10.0.2.15","TCP","60","443  >  49214 [ACK] Seq=2260079 Ack=128227 Win=31696 Len=0"
"8063","154.123310","23.40.112.59","10.0.2.15","TCP","60","443  >  49214 [ACK] Seq=2260079 Ack=129051 Win=32768 Len=0"
"8064","154.123310","23.40.112.59","10.0.2.15","TCP","1514","443  >  49214 [ACK] Seq=2260079 Ack=129051 Win=32768 Len=1460 [TCP segment of a reassembled PDU]"
"8065","154.123310","23.40.112.59","10.0.2.15","TCP","1514","443  >  49214 [PSH, ACK] Seq=2261539 Ack=129051 Win=32768 Len=1460 [TCP segment of a reassembled PDU]"
"8066","154.123440","10.0.2.15","23.40.112.59","TCP","54","49214  >  443 [ACK] Seq=129051 Ack=2262999 Win=65535 Len=0"
"8067","154.130383","23.40.112.59","10.0.2.15","TLSv1.2","1498","Application Data"
"8068","154.130383","23.40.112.59","10.0.2.15","TCP","1514","443  >  49214 [ACK] Seq=2264443 Ack=129051 Win=32768 Len=1460 [TCP segment of a reassembled PDU]"
"8069","154.130487","10.0.2.15","23.40.112.59","TCP","54","49214  >  443 [ACK] Seq=129051 Ack=2265903 Win=65535 Len=0"
"8070","154.139105","10.0.2.15","131.253.33.200","TLSv1.2","165","Application Data"
"8071","154.143925","23.40.112.59","10.0.2.15","TLSv1.2","477","Application Data"
"8072","154.143925","23.40.112.59","10.0.2.15","TCP","1514","443  >  49214 [PSH, ACK] Seq=2266326 Ack=129051 Win=32768 Len=1460 [TCP segment of a reassembled PDU]"
"8073","154.143925","23.40.112.59","10.0.2.15","TCP","1514","443  >  49214 [ACK] Seq=2267786 Ack=129051 Win=32768 Len=1460 [TCP segment of a reassembled PDU]"
"8074","154.143925","23.40.112.59","10.0.2.15","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"8075","154.143925","23.40.112.59","10.0.2.15","TCP","1514","443  >  49214 [PSH, ACK] Seq=2270706 Ack=129051 Win=32768 Len=1460 [TCP segment of a reassembled PDU]"
"8076","154.144051","10.0.2.15","23.40.112.59","TCP","54","49214  >  443 [ACK] Seq=129051 Ack=2272166 Win=65535 Len=0"
"8077","154.222511","23.40.112.59","10.0.2.15","TLSv1.2","368","Application Data"
"8078","154.222511","131.253.33.200","10.0.2.15","TCP","1514","443  >  49186 [ACK] Seq=1390418 Ack=50087 Win=32540 Len=1460 [TCP segment of a reassembled PDU]"
"8079","154.222511","131.253.33.200","10.0.2.15","TCP","1514","443  >  49186 [PSH, ACK] Seq=1391878 Ack=50087 Win=32540 Len=1460 [TCP segment of a reassembled PDU]"
"8080","154.222511","131.253.33.200","10.0.2.15","TCP","1514","443  >  49186 [ACK] Seq=1393338 Ack=50087 Win=32540 Len=1460 [TCP segment of a reassembled PDU]"
"8081","154.222511","131.253.33.200","10.0.2.15","TCP","1514","443  >  49186 [PSH, ACK] Seq=1394798 Ack=50087 Win=32540 Len=1460 [TCP segment of a reassembled PDU]"
"8082","154.222511","131.253.33.200","10.0.2.15","TCP","1514","443  >  49186 [PSH, ACK] Seq=1396258 Ack=50087 Win=32540 Len=1460 [TCP segment of a reassembled PDU]"
"8083","154.222511","131.253.33.200","10.0.2.15","TCP","1514","443  >  49186 [PSH, ACK] Seq=1397718 Ack=50087 Win=32540 Len=1460 [TCP segment of a reassembled PDU]"
"8084","154.222511","131.253.33.200","10.0.2.15","TCP","1514","443  >  49186 [PSH, ACK] Seq=1399178 Ack=50087 Win=32540 Len=1460 [TCP segment of a reassembled PDU]"
"8085","154.222511","131.253.33.200","10.0.2.15","TCP","1514","443  >  49186 [ACK] Seq=1400638 Ack=50087 Win=32540 Len=1460 [TCP segment of a reassembled PDU]"
"8086","154.222511","131.253.33.200","10.0.2.15","TCP","1514","443  >  49186 [PSH, ACK] Seq=1402098 Ack=50087 Win=32540 Len=1460 [TCP segment of a reassembled PDU]"
"8087","154.222887","10.0.2.15","23.40.112.59","TCP","54","49214  >  443 [ACK] Seq=129051 Ack=2272480 Win=65221 Len=0"
"8088","154.223647","10.0.2.15","131.253.33.200","TCP","54","49186  >  443 [ACK] Seq=50087 Ack=1403558 Win=65535 Len=0"
"8089","154.238961","131.253.33.200","10.0.2.15","TCP","1514","443  >  49186 [ACK] Seq=1403558 Ack=50087 Win=32540 Len=1460 [TCP segment of a reassembled PDU]"
"8090","154.238961","131.253.33.200","10.0.2.15","TCP","1514","443  >  49186 [ACK] Seq=1405018 Ack=50087 Win=32540 Len=1460 [TCP segment of a reassembled PDU]"
"8091","154.238961","131.253.33.200","10.0.2.15","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"8092","154.238961","131.253.33.200","10.0.2.15","TCP","1514","443  >  49186 [ACK] Seq=1407938 Ack=50087 Win=32540 Len=1460 [TCP segment of a reassembled PDU]"
"8093","154.238961","131.253.33.200","10.0.2.15","TCP","1514","443  >  49186 [ACK] Seq=1409398 Ack=50087 Win=32540 Len=1460 [TCP segment of a reassembled PDU]"
"8094","154.238961","131.253.33.200","10.0.2.15","TCP","1514","443  >  49186 [ACK] Seq=1410858 Ack=50087 Win=32540 Len=1460 [TCP segment of a reassembled PDU]"
"8095","154.238961","131.253.33.200","10.0.2.15","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"8096","154.238961","131.253.33.200","10.0.2.15","TCP","1514","443  >  49186 [ACK] Seq=1413778 Ack=50087 Win=32540 Len=1460 [TCP segment of a reassembled PDU]"
"8097","154.238961","131.253.33.200","10.0.2.15","TCP","1514","443  >  49186 [ACK] Seq=1415238 Ack=50087 Win=32540 Len=1460 [TCP segment of a reassembled PDU]"
"8098","154.239121","10.0.2.15","131.253.33.200","TCP","54","49186  >  443 [ACK] Seq=50087 Ack=1416698 Win=65535 Len=0"
"8099","154.281162","131.253.33.200","10.0.2.15","TCP","1514","443  >  49186 [ACK] Seq=1416698 Ack=50087 Win=32540 Len=1460 [TCP segment of a reassembled PDU]"
"8100","154.281162","131.253.33.200","10.0.2.15","TCP","1514","443  >  49186 [ACK] Seq=1418158 Ack=50087 Win=32540 Len=1460 [TCP segment of a reassembled PDU]"
"8101","154.281272","10.0.2.15","131.253.33.200","TCP","54","49186  >  443 [ACK] Seq=50087 Ack=1419618 Win=65535 Len=0"
"8102","154.289626","131.253.33.200","10.0.2.15","TLSv1.2","897","Application Data, Application Data"
"8103","154.424957","10.0.2.15","23.40.112.59","TLSv1.2","3014","Application Data"
"8104","154.426698","23.40.112.59","10.0.2.15","TCP","60","443  >  49214 [ACK] Seq=2272480 Ack=130123 Win=31696 Len=0"
"8105","154.426698","23.40.112.59","10.0.2.15","TCP","60","443  >  49214 [ACK] Seq=2272480 Ack=131195 Win=32768 Len=0"
"8106","154.426698","23.40.112.59","10.0.2.15","TCP","60","443  >  49214 [ACK] Seq=2272480 Ack=132011 Win=31952 Len=0"
"8107","154.440050","10.0.2.15","131.253.33.200","TCP","54","49186  >  443 [ACK] Seq=50087 Ack=1420461 Win=65535 Len=0"
"8108","154.448675","23.40.112.59","10.0.2.15","TCP","1514","443  >  49214 [ACK] Seq=2272480 Ack=132011 Win=31952 Len=1460 [TCP segment of a reassembled PDU]"
"8109","154.448675","23.40.112.59","10.0.2.15","TCP","1514","443  >  49214 [ACK] Seq=2273940 Ack=132011 Win=31952 Len=1460 [TCP segment of a reassembled PDU]"
"8110","154.448675","23.40.112.59","10.0.2.15","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"8111","154.448675","23.40.112.59","10.0.2.15","TCP","1514","443  >  49214 [ACK] Seq=2276860 Ack=132011 Win=31952 Len=1460 [TCP segment of a reassembled PDU]"
"8112","154.448801","10.0.2.15","23.40.112.59","TCP","54","49214  >  443 [ACK] Seq=132011 Ack=2278320 Win=65535 Len=0"
"8113","154.457239","23.40.112.59","10.0.2.15","TLSv1.2","1457","Application Data"
"8114","154.463475","10.0.2.15","23.40.112.59","TLSv1.2","3014","Application Data"
"8115","154.465379","23.40.112.59","10.0.2.15","TCP","60","443  >  49214 [ACK] Seq=2279723 Ack=133083 Win=32768 Len=0"
"8116","154.465379","23.40.112.59","10.0.2.15","TCP","60","443  >  49214 [ACK] Seq=2279723 Ack=134155 Win=31696 Len=0"
"8117","154.465379","23.40.112.59","10.0.2.15","TCP","60","443  >  49214 [ACK] Seq=2279723 Ack=134971 Win=32768 Len=0"
"8118","154.550005","23.40.112.59","10.0.2.15","TCP","1514","443  >  49214 [ACK] Seq=2279723 Ack=134971 Win=32768 Len=1460 [TCP segment of a reassembled PDU]"
"8119","154.550005","23.40.112.59","10.0.2.15","TCP","1514","443  >  49214 [PSH, ACK] Seq=2281183 Ack=134971 Win=32768 Len=1460 [TCP segment of a reassembled PDU]"
"8120","154.550005","23.40.112.59","10.0.2.15","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"8121","154.550005","23.40.112.59","10.0.2.15","TCP","1514","443  >  49214 [PSH, ACK] Seq=2284103 Ack=134971 Win=32768 Len=1460 [TCP segment of a reassembled PDU]"
"8122","154.550134","10.0.2.15","23.40.112.59","TCP","54","49214  >  443 [ACK] Seq=134971 Ack=2285563 Win=65535 Len=0"
"8123","154.575111","23.40.112.59","10.0.2.15","TLSv1.2","1144","Application Data"
"8124","154.636326","10.0.2.15","23.40.112.59","TCP","54","49214  >  443 [ACK] Seq=134971 Ack=2286653 Win=65535 Len=0"
"8125","154.641554","10.0.2.15","23.40.112.59","TLSv1.2","3014","Application Data"
"8126","154.643392","23.40.112.59","10.0.2.15","TCP","60","443  >  49214 [ACK] Seq=2286653 Ack=136043 Win=31696 Len=0"
"8127","154.643392","23.40.112.59","10.0.2.15","TCP","60","443  >  49214 [ACK] Seq=2286653 Ack=137115 Win=32768 Len=0"
"8128","154.643392","23.40.112.59","10.0.2.15","TCP","60","443  >  49214 [ACK] Seq=2286653 Ack=137931 Win=31952 Len=0"
"8129","154.661716","10.0.2.15","23.40.112.59","TLSv1.2","3009","Application Data"
"8130","154.668849","23.40.112.59","10.0.2.15","TCP","60","443  >  49214 [ACK] Seq=2286653 Ack=139003 Win=32768 Len=0"
"8131","154.668849","23.40.112.59","10.0.2.15","TCP","60","443  >  49214 [ACK] Seq=2286653 Ack=140075 Win=31696 Len=0"
"8132","154.668849","23.40.112.59","10.0.2.15","TCP","60","443  >  49214 [ACK] Seq=2286653 Ack=140886 Win=32768 Len=0"
"8133","154.668849","23.40.112.59","10.0.2.15","TCP","1514","443  >  49214 [PSH, ACK] Seq=2286653 Ack=140886 Win=32768 Len=1460 [TCP segment of a reassembled PDU]"
"8134","154.668849","23.40.112.59","10.0.2.15","TCP","1514","443  >  49214 [PSH, ACK] Seq=2288113 Ack=140886 Win=32768 Len=1460 [TCP segment of a reassembled PDU]"
"8135","154.668849","23.40.112.59","10.0.2.15","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"8136","154.668849","23.40.112.59","10.0.2.15","TCP","1514","443  >  49214 [ACK] Seq=2291033 Ack=140886 Win=32768 Len=1460 [TCP segment of a reassembled PDU]"
"8137","154.668996","10.0.2.15","23.40.112.59","TCP","54","49214  >  443 [ACK] Seq=140886 Ack=2292493 Win=65535 Len=0"
"8138","154.674780","23.40.112.59","10.0.2.15","TLSv1.2","461","Application Data"
"8139","154.687540","10.0.2.15","23.40.112.59","TLSv1.2","3009","Application Data"
"8140","154.689199","10.0.2.15","131.253.33.200","TLSv1.2","164","Application Data"
"8141","154.692061","10.0.2.15","131.253.33.200","TLSv1.2","164","Application Data"
"8142","154.692781","23.40.112.59","10.0.2.15","TCP","1514","443  >  49214 [PSH, ACK] Seq=2292900 Ack=140886 Win=32768 Len=1460 [TCP segment of a reassembled PDU]"
"8143","154.692781","23.40.112.59","10.0.2.15","TCP","1514","443  >  49214 [ACK] Seq=2294360 Ack=140886 Win=32768 Len=1460 [TCP segment of a reassembled PDU]"
"8144","154.692781","23.40.112.59","10.0.2.15","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"8145","154.692781","23.40.112.59","10.0.2.15","TCP","1514","443  >  49214 [PSH, ACK] Seq=2297280 Ack=143841 Win=32768 Len=1460 [TCP segment of a reassembled PDU]"
"8146","154.692781","23.40.112.59","10.0.2.15","TCP","1514","443  >  49214 [ACK] Seq=2298740 Ack=143841 Win=32768 Len=1460 [TCP segment of a reassembled PDU]"
"8147","154.692781","131.253.33.200","10.0.2.15","TCP","60","443  >  49186 [ACK] Seq=1420461 Ack=50307 Win=32320 Len=0"
"8148","154.693244","10.0.2.15","23.40.112.59","TCP","54","49214  >  443 [ACK] Seq=143841 Ack=2300200 Win=65535 Len=0"
"8149","154.716999","23.40.112.59","10.0.2.15","TLSv1.2","632","Application Data"
"8150","154.716999","23.40.112.59","10.0.2.15","TCP","1514","443  >  49214 [PSH, ACK] Seq=2300778 Ack=143841 Win=32768 Len=1460 [TCP segment of a reassembled PDU]"
"8151","154.716999","23.40.112.59","10.0.2.15","TCP","1514","443  >  49214 [ACK] Seq=2302238 Ack=143841 Win=32768 Len=1460 [TCP segment of a reassembled PDU]"
"8152","154.716999","23.40.112.59","10.0.2.15","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"8153","154.716999","23.40.112.59","10.0.2.15","TCP","1514","443  >  49214 [PSH, ACK] Seq=2305158 Ack=143841 Win=32768 Len=1460 [TCP segment of a reassembled PDU]"
"8154","154.716999","23.40.112.59","10.0.2.15","TCP","1514","443  >  49214 [PSH, ACK] Seq=2306618 Ack=143841 Win=32768 Len=1460 [TCP segment of a reassembled PDU]"
"8155","154.716999","131.253.33.200","10.0.2.15","TCP","1514","443  >  49186 [ACK] Seq=1420461 Ack=50307 Win=32320 Len=1460 [TCP segment of a reassembled PDU]"
"8156","154.716999","131.253.33.200","10.0.2.15","TCP","1514","443  >  49186 [PSH, ACK] Seq=1421921 Ack=50307 Win=32320 Len=1460 [TCP segment of a reassembled PDU]"
"8157","154.716999","131.253.33.200","10.0.2.15","TCP","1514","443  >  49186 [ACK] Seq=1423381 Ack=50307 Win=32320 Len=1460 [TCP segment of a reassembled PDU]"
"8158","154.716999","131.253.33.200","10.0.2.15","TCP","1514","443  >  49186 [PSH, ACK] Seq=1424841 Ack=50307 Win=32320 Len=1460 [TCP segment of a reassembled PDU]"
"8159","154.716999","131.253.33.200","10.0.2.15","TCP","1514","443  >  49186 [PSH, ACK] Seq=1426301 Ack=50307 Win=32320 Len=1460 [TCP segment of a reassembled PDU]"
"8160","154.716999","131.253.33.200","10.0.2.15","TCP","1514","443  >  49186 [PSH, ACK] Seq=1427761 Ack=50307 Win=32320 Len=1460 [TCP segment of a reassembled PDU]"
"8161","154.717850","10.0.2.15","23.40.112.59","TCP","54","49214  >  443 [ACK] Seq=143841 Ack=2308078 Win=65535 Len=0"
"8162","154.717991","10.0.2.15","131.253.33.200","TCP","54","49186  >  443 [ACK] Seq=50307 Ack=1429221 Win=65535 Len=0"
"8163","154.727532","131.253.33.200","10.0.2.15","TCP","1514","443  >  49186 [PSH, ACK] Seq=1429221 Ack=50307 Win=32320 Len=1460 [TCP segment of a reassembled PDU]"
"8164","154.727532","131.253.33.200","10.0.2.15","TCP","1514","443  >  49186 [PSH, ACK] Seq=1430681 Ack=50307 Win=32320 Len=1460 [TCP segment of a reassembled PDU]"
"8165","154.727532","23.40.112.59","10.0.2.15","TLSv1.2","1178","Application Data"
"8166","154.727645","10.0.2.15","131.253.33.200","TCP","54","49186  >  443 [ACK] Seq=50307 Ack=1432141 Win=65535 Len=0"
"8167","154.729074","10.0.2.15","23.40.112.59","TCP","54","49214  >  443 [ACK] Seq=143841 Ack=2309202 Win=65535 Len=0"
"8168","154.735071","131.253.33.200","10.0.2.15","TCP","1514","443  >  49186 [ACK] Seq=1432141 Ack=50307 Win=32320 Len=1460 [TCP segment of a reassembled PDU]"
"8169","154.735071","131.253.33.200","10.0.2.15","TCP","1514","443  >  49186 [ACK] Seq=1433601 Ack=50307 Win=32320 Len=1460 [TCP segment of a reassembled PDU]"
"8170","154.735071","131.253.33.200","10.0.2.15","TCP","1514","443  >  49186 [ACK] Seq=1435061 Ack=50307 Win=32320 Len=1460 [TCP segment of a reassembled PDU]"
"8171","154.735071","131.253.33.200","10.0.2.15","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"8172","154.735071","131.253.33.200","10.0.2.15","TCP","1514","443  >  49186 [ACK] Seq=1437981 Ack=50307 Win=32320 Len=1460 [TCP segment of a reassembled PDU]"
"8173","154.735071","131.253.33.200","10.0.2.15","TCP","1514","443  >  49186 [PSH, ACK] Seq=1439441 Ack=50307 Win=32320 Len=1460 [TCP segment of a reassembled PDU]"
"8174","154.735071","131.253.33.200","10.0.2.15","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"8175","154.735071","131.253.33.200","10.0.2.15","TCP","1514","443  >  49186 [ACK] Seq=1442361 Ack=50307 Win=32320 Len=1460 [TCP segment of a reassembled PDU]"
"8176","154.735071","131.253.33.200","10.0.2.15","TCP","1514","443  >  49186 [ACK] Seq=1443821 Ack=50307 Win=32320 Len=1460 [TCP segment of a reassembled PDU]"
"8177","154.735071","131.253.33.200","10.0.2.15","TCP","1514","443  >  49186 [ACK] Seq=1445281 Ack=50307 Win=32320 Len=1460 [TCP segment of a reassembled PDU]"
"8178","154.735234","10.0.2.15","131.253.33.200","TCP","54","49186  >  443 [ACK] Seq=50307 Ack=1446741 Win=65535 Len=0"
"8179","154.739617","10.0.2.15","23.40.112.59","TLSv1.2","3009","Application Data"
"8180","154.745261","131.253.33.200","10.0.2.15","TCP","1514","443  >  49186 [ACK] Seq=1446741 Ack=50307 Win=32320 Len=1460 [TCP segment of a reassembled PDU]"
"8181","154.745261","131.253.33.200","10.0.2.15","TCP","1514","443  >  49186 [ACK] Seq=1448201 Ack=50307 Win=32320 Len=1460 [TCP segment of a reassembled PDU]"
"8182","154.745261","131.253.33.200","10.0.2.15","TCP","1514","443  >  49186 [ACK] Seq=1449661 Ack=50307 Win=32320 Len=1460 [TCP segment of a reassembled PDU]"
"8183","154.745261","131.253.33.200","10.0.2.15","TCP","1514","443  >  49186 [ACK] Seq=1451121 Ack=50307 Win=32320 Len=1460 [TCP segment of a reassembled PDU]"
"8184","154.745261","131.253.33.200","10.0.2.15","TCP","1514","443  >  49186 [ACK] Seq=1452581 Ack=50307 Win=32320 Len=1460 [TCP segment of a reassembled PDU]"
"8185","154.745261","131.253.33.200","10.0.2.15","TCP","1514","443  >  49186 [ACK] Seq=1454041 Ack=50307 Win=32320 Len=1460 [TCP segment of a reassembled PDU]"
"8186","154.745261","131.253.33.200","10.0.2.15","TLSv1.2","1514","Application Data, Application Data"
"8187","154.745261","131.253.33.200","10.0.2.15","TCP","1514","443  >  49186 [ACK] Seq=1456961 Ack=50307 Win=32320 Len=1460 [TCP segment of a reassembled PDU]"
"8188","154.745261","131.253.33.200","10.0.2.15","TCP","1514","443  >  49186 [ACK] Seq=1458421 Ack=50307 Win=32320 Len=1460 [TCP segment of a reassembled PDU]"
"8189","154.745261","131.253.33.200","10.0.2.15","TCP","1514","443  >  49186 [ACK] Seq=1459881 Ack=50307 Win=32320 Len=1460 [TCP segment of a reassembled PDU]"
"8190","154.745261","23.40.112.59","10.0.2.15","TCP","60","443  >  49214 [ACK] Seq=2309202 Ack=144913 Win=31696 Len=0"
"8191","154.745261","23.40.112.59","10.0.2.15","TCP","60","443  >  49214 [ACK] Seq=2309202 Ack=145985 Win=32768 Len=0"
"8192","154.745261","23.40.112.59","10.0.2.15","TCP","60","443  >  49214 [ACK] Seq=2309202 Ack=146796 Win=31957 Len=0"
"8193","154.745469","10.0.2.15","131.253.33.200","TCP","54","49186  >  443 [ACK] Seq=50307 Ack=1461341 Win=65535 Len=0"
"8194","154.787460","131.253.33.200","10.0.2.15","TCP","1514","443  >  49186 [ACK] Seq=1461341 Ack=50307 Win=32320 Len=1460 [TCP segment of a reassembled PDU]"
"8195","154.787460","131.253.33.200","10.0.2.15","TCP","1514","443  >  49186 [ACK] Seq=1462801 Ack=50307 Win=32320 Len=1460 [TCP segment of a reassembled PDU]"
"8196","154.787460","131.253.33.200","10.0.2.15","TCP","1514","443  >  49186 [ACK] Seq=1464261 Ack=50307 Win=32320 Len=1460 [TCP segment of a reassembled PDU]"
"8197","154.787460","131.253.33.200","10.0.2.15","TCP","1514","443  >  49186 [ACK] Seq=1465721 Ack=50307 Win=32320 Len=1460 [TCP segment of a reassembled PDU]"
"8198","154.787460","131.253.33.200","10.0.2.15","TCP","1514","443  >  49186 [ACK] Seq=1467181 Ack=50307 Win=32320 Len=1460 [TCP segment of a reassembled PDU]"
"8199","154.787460","131.253.33.200","10.0.2.15","TCP","1514","443  >  49186 [ACK] Seq=1468641 Ack=50307 Win=32320 Len=1460 [TCP segment of a reassembled PDU]"
"8200","154.787460","131.253.33.200","10.0.2.15","TCP","1514","443  >  49186 [ACK] Seq=1470101 Ack=50307 Win=32320 Len=1460 [TCP segment of a reassembled PDU]"
"8201","154.787460","131.253.33.200","10.0.2.15","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"8202","154.787460","131.253.33.200","10.0.2.15","TCP","1514","443  >  49186 [ACK] Seq=1473021 Ack=50307 Win=32320 Len=1460 [TCP segment of a reassembled PDU]"
"8203","154.787460","131.253.33.200","10.0.2.15","TCP","1514","443  >  49186 [ACK] Seq=1474481 Ack=50307 Win=32320 Len=1460 [TCP segment of a reassembled PDU]"
"8204","154.787460","23.40.112.59","10.0.2.15","TCP","1514","443  >  49214 [PSH, ACK] Seq=2309202 Ack=146796 Win=31957 Len=1460 [TCP segment of a reassembled PDU]"
"8205","154.787460","23.40.112.59","10.0.2.15","TCP","1514","443  >  49214 [PSH, ACK] Seq=2310662 Ack=146796 Win=31957 Len=1460 [TCP segment of a reassembled PDU]"
"8206","154.787460","23.40.112.59","10.0.2.15","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"8207","154.787460","23.40.112.59","10.0.2.15","TCP","1514","443  >  49214 [PSH, ACK] Seq=2313582 Ack=146796 Win=31957 Len=1460 [TCP segment of a reassembled PDU]"
"8208","154.787460","23.40.112.59","10.0.2.15","TCP","1514","443  >  49214 [PSH, ACK] Seq=2315042 Ack=146796 Win=31957 Len=1460 [TCP segment of a reassembled PDU]"
"8209","154.787665","10.0.2.15","131.253.33.200","TCP","54","49186  >  443 [ACK] Seq=50307 Ack=1475941 Win=65535 Len=0"
"8210","154.787798","10.0.2.15","23.40.112.59","TCP","54","49214  >  443 [ACK] Seq=146796 Ack=2316502 Win=65535 Len=0"
"8211","154.800621","131.253.33.200","10.0.2.15","TCP","1514","443  >  49186 [ACK] Seq=1475941 Ack=50307 Win=32320 Len=1460 [TCP segment of a reassembled PDU]"
"8212","154.800621","23.40.112.59","10.0.2.15","TLSv1.2","141","Application Data"
"8213","154.800735","10.0.2.15","23.40.112.59","TCP","54","49214  >  443 [ACK] Seq=146796 Ack=2316589 Win=65448 Len=0"
"8214","154.841809","10.0.2.15","151.101.120.157","TCP","55","[TCP Keep-Alive] 49228  >  443 [ACK] Seq=1130 Ack=14211 Win=63010 Len=1"
"8215","154.871520","151.101.120.157","10.0.2.15","TCP","60","[TCP Keep-Alive ACK] 443  >  49228 [ACK] Seq=14211 Ack=1131 Win=31638 Len=0"
"8216","154.877229","10.0.2.15","23.40.112.59","TLSv1.2","3015","Application Data"
"8217","154.879312","23.40.112.59","10.0.2.15","TCP","60","443  >  49214 [ACK] Seq=2316589 Ack=147868 Win=32768 Len=0"
"8218","154.879312","23.40.112.59","10.0.2.15","TCP","60","443  >  49214 [ACK] Seq=2316589 Ack=148940 Win=31696 Len=0"
"8219","154.879312","23.40.112.59","10.0.2.15","TCP","60","443  >  49214 [ACK] Seq=2316589 Ack=149757 Win=32768 Len=0"
"8220","154.916590","23.40.112.59","10.0.2.15","TCP","1514","443  >  49214 [ACK] Seq=2316589 Ack=149757 Win=32768 Len=1460 [TCP segment of a reassembled PDU]"
"8221","154.916590","23.40.112.59","10.0.2.15","TCP","1514","443  >  49214 [PSH, ACK] Seq=2318049 Ack=149757 Win=32768 Len=1460 [TCP segment of a reassembled PDU]"
"8222","154.916590","23.40.112.59","10.0.2.15","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"8223","154.916590","23.40.112.59","10.0.2.15","TCP","1514","443  >  49214 [ACK] Seq=2320969 Ack=149757 Win=32768 Len=1460 [TCP segment of a reassembled PDU]"
"8224","154.916590","23.40.112.59","10.0.2.15","TCP","1514","443  >  49214 [ACK] Seq=2322429 Ack=149757 Win=32768 Len=1460 [TCP segment of a reassembled PDU]"
"8225","154.916722","10.0.2.15","23.40.112.59","TCP","54","49214  >  443 [ACK] Seq=149757 Ack=2323889 Win=65535 Len=0"
"8226","154.917472","23.40.112.59","10.0.2.15","TLSv1.2","662","Application Data"
"8227","154.917536","10.0.2.15","23.40.112.59","TCP","54","49214  >  443 [ACK] Seq=149757 Ack=2324497 Win=65535 Len=0"
"8228","154.926459","10.0.2.15","23.40.112.59","TLSv1.2","3015","Application Data"
"8229","154.930837","23.40.112.59","10.0.2.15","TCP","60","443  >  49214 [ACK] Seq=2324497 Ack=150829 Win=31696 Len=0"
"8230","154.930837","23.40.112.59","10.0.2.15","TCP","60","443  >  49214 [ACK] Seq=2324497 Ack=151901 Win=32768 Len=0"
"8231","154.930837","23.40.112.59","10.0.2.15","TCP","60","443  >  49214 [ACK] Seq=2324497 Ack=152718 Win=31951 Len=0"
"8232","154.939557","10.0.2.15","131.253.33.200","TCP","54","49186  >  443 [ACK] Seq=50307 Ack=1477401 Win=65535 Len=0"
"8233","154.939938","10.0.2.15","52.222.149.122","TCP","55","[TCP Keep-Alive] 49231  >  443 [ACK] Seq=1141 Ack=19442 Win=64073 Len=1"
"8234","154.940144","131.253.33.200","10.0.2.15","TLSv1.2","763","Application Data, Application Data, Application Data"
"8235","154.940144","52.222.149.122","10.0.2.15","TCP","60","[TCP Keep-Alive ACK] 443  >  49231 [ACK] Seq=19442 Ack=1142 Win=31627 Len=0"
